horizon,mse,rmse,mae,mape,mdape,smape,coverage
55 days,753.1007988536451,27.442682063778772,22.264175773021602,0.0395310234490924,0.034056726425738426,0.03925599643976241,0.7638888888888888
56 days,803.2080591828234,28.34092551740016,23.221738938572237,0.041314207976332146,0.034428643161064365,0.04096926711513498,0.7361111111111112
57 days,849.426905311742,29.144929324185057,24.301419665189254,0.0432955258390182,0.03523558943753787,0.04288643330657496,0.7083333333333334
58 days,789.656078899266,28.100819897278193,23.00557947457347,0.040937789857325275,0.034056726425738426,0.040559752375621094,0.7361111111111112
59 days,773.4374465043827,27.810743364829044,22.55527452043199,0.04007409367558777,0.0333162439019932,0.03972640163015315,0.7361111111111112
60 days,804.6429022932801,28.366228199978934,22.91108612612882,0.04061240435517742,0.0333162439019932,0.040310022119994085,0.7222222222222222
61 days,808.7016401884134,28.437679936809428,23.028710910861346,0.040721178355730296,0.033753844194010604,0.04046309562602601,0.7361111111111112
62 days,816.4183874684395,28.57303602119382,23.126051867555173,0.04088158584332697,0.03412576092933654,0.04063610141864808,0.7222222222222222
63 days,847.3253102161715,29.108852780832354,23.866768266611945,0.04213755456489372,0.036243372291974996,0.04191354307549833,0.7083333333333334
64 days,904.4357417538077,30.07383816132899,24.55794716364302,0.043456576698703925,0.036243372291974996,0.043173401913645396,0.6944444444444444
65 days,928.5080696564487,30.471430384155724,24.642732776087556,0.04333577702239671,0.03550476791259008,0.043189233132958256,0.6944444444444444
66 days,964.8387299203168,31.061853291784068,25.11962116333476,0.044186024779346945,0.03550476791259008,0.04402023535066604,0.6666666666666666
67 days,870.31978505017,29.501182773749427,23.645642008605268,0.04169498696632606,0.03451513297615076,0.04149361188144435,0.6944444444444444
68 days,876.8111555074838,29.61099720555665,23.728325087643032,0.04188353630396652,0.0340816908831998,0.04166929918350672,0.6805555555555556
69 days,840.8979378639216,28.998240254607204,23.29034253922644,0.04107387486415776,0.03340172629630528,0.04090149352717136,0.6944444444444444
70 days,886.5936183532099,29.775721961914037,23.859902277164327,0.04191669546869189,0.03340172629630528,0.04183325053322061,0.6805555555555556
71 days,817.71957682806,28.5957964887859,22.64876558541344,0.03983183419304102,0.030954313640563082,0.03973039166875378,0.7083333333333334
72 days,764.1239440226002,27.64279189992574,22.041939090407425,0.03869721879833657,0.030882215169988708,0.03864304359722327,0.7222222222222222
73 days,800.0423878309161,28.285020555603563,22.364682428279682,0.03965067074870787,0.030954313640563082,0.03940266667875151,0.7222222222222222
74 days,761.4833445494218,27.59498767076046,21.536499844639838,0.0380440052764589,0.02990965439017474,0.03790056820562443,0.7361111111111112
75 days,804.8291581635555,28.369511066698973,21.85130374583234,0.038283084757131935,0.02990965439017474,0.038343317587522234,0.7361111111111112
76 days,932.7466037904773,30.54090050719653,23.75038024155191,0.04174031636829746,0.03185917957778336,0.0417476398208895,0.7083333333333334
77 days,975.4427232091299,31.23207843242473,24.610550221623914,0.04313308196802777,0.033777801230697665,0.04321408298898351,0.6805555555555556
78 days,944.4887316698953,30.7325353928031,24.30704542569053,0.04265548627863358,0.033777801230697665,0.042703861827879615,0.6944444444444444
79 days,918.1901173667341,30.301652056723476,23.82253450547488,0.041626901053825355,0.03234653135929769,0.0417776987216149,0.6805555555555556
80 days,934.0213660722188,30.561763137492882,23.982989749861915,0.04210866340259664,0.03234653135929769,0.04214778451908811,0.6944444444444444
81 days,896.0373231500594,29.933882527164087,23.1130428021604,0.04059739627142933,0.03118951408664586,0.04064484662625865,0.7222222222222222
82 days,809.9302845337828,28.459274139264036,21.861606120443525,0.03829764297177912,0.029282432423025896,0.03842018282584287,0.75
83 days,782.7116973157374,27.976985136281883,21.700273546191838,0.03827981237864323,0.029282432423025896,0.03827903587478292,0.7361111111111112
84 days,744.734101091789,27.289816802092844,21.08580655898386,0.037158455994302036,0.027856335897041458,0.0372003491992605,0.75
85 days,796.6402726800873,28.22481661021179,22.27845009189419,0.03923104873848058,0.03025632189186686,0.03929372242562173,0.7222222222222222
86 days,819.6525456244067,28.62957466719348,22.777399682223585,0.03996926936472697,0.031562895801635696,0.04010275051345084,0.7083333333333334
87 days,905.3798116451883,30.089529933935296,24.09179840759049,0.04257044474245249,0.03352732020667433,0.042561945642321436,0.6805555555555556
88 days,876.129165761063,29.599479146786738,23.836637024351862,0.04216331728701862,0.03352732020667433,0.0421276036859977,0.6805555555555556
89 days,929.8687906990128,30.493750026833577,25.02001283043081,0.04424162454810703,0.035310827433446906,0.04421322528751612,0.6527777777777778
90 days,933.6745372602303,30.55608838284492,24.944430628999847,0.04409830089116265,0.035310827433446906,0.044089505424300166,0.6388888888888888
91 days,861.8868276380895,29.357909115570365,24.183006796321393,0.04254205840913491,0.034865592235542836,0.04264098643132422,0.6527777777777778
92 days,851.6844047716187,29.183632480752266,23.938215778392397,0.04214278989750325,0.034865592235542836,0.042213517682820834,0.6666666666666666
93 days,769.5393334527186,27.74057197414499,22.901511689999072,0.040490755252246664,0.03352732020667433,0.04044877206220868,0.6944444444444444
94 days,674.6433424557854,25.973897328968278,22.023090357973448,0.03885533476170757,0.034865592235542836,0.03885862967720363,0.7222222222222222
95 days,654.4023457464132,25.581288977422798,21.56570860632399,0.038236031350061025,0.034865592235542836,0.03812707462930956,0.7361111111111112
96 days,664.556527150515,25.778993912690133,21.84180059968685,0.0387848275348844,0.035310827433446906,0.03865384567452055,0.7361111111111112
97 days,663.1134168106456,25.7509886569554,21.871234952805157,0.03894134213324299,0.035310827433446906,0.03876155809579443,0.75
98 days,650.1895770310263,25.498815208378335,21.944491536362932,0.038859638441378866,0.035413721238221466,0.03879598841573878,0.75
99 days,681.8613728118872,26.112475424821127,22.39618398740584,0.039771209560733954,0.037068839662288675,0.03962744961716075,0.7222222222222222
100 days,707.9962628758049,26.608199166343535,22.802864355713893,0.04050782007919518,0.03828510479362448,0.04032432823389669,0.7083333333333334
101 days,679.7990992427016,26.072957240073507,22.274921013842725,0.03949563600714098,0.037068839662288675,0.039350515668094874,0.7361111111111112
102 days,680.5551188226741,26.08745136694411,22.30726005685378,0.03959529708422456,0.03828510479362448,0.03942451448202014,0.7361111111111112
103 days,619.9787830588109,24.8993731459009,20.812530070573693,0.03696303568557822,0.034897052585751785,0.03679004494198305,0.7638888888888888
104 days,593.9160065599938,24.37039200669521,20.409474260684526,0.03623406614624255,0.03302059332700137,0.036067996671242816,0.7916666666666666
105 days,535.1212038601481,23.13268691397841,19.59345426119692,0.03436121505206313,0.030689672592067264,0.03440659982450352,0.8055555555555556
106 days,506.18918385687346,22.498648489562065,18.96602661168901,0.03334130460692537,0.0279519064314864,0.03334201412572149,0.8194444444444444
107 days,462.76580943395413,21.511992223733117,18.034440460112556,0.031656411120236164,0.027852259272574918,0.0316640490474927,0.8472222222222222
108 days,493.30930860866323,22.21056749857291,18.61084985723523,0.03270363760681983,0.028874796779717868,0.0326658899407095,0.8472222222222222
109 days,561.2175627416398,23.690030872534543,19.723947457684268,0.034683062083778964,0.032700067080588785,0.034618142080253544,0.8194444444444444
110 days,592.1019644634625,24.33314538779281,20.60614362187541,0.03630227197640537,0.03338139443877927,0.036203381383007854,0.8055555555555556
111 days,597.3284494429389,24.44030379195273,20.723267855258865,0.03652899404032595,0.03401484358961948,0.03641472128314858,0.8055555555555556
112 days,577.7847261765995,24.037153038090835,20.12534601213228,0.03547648051738196,0.03284614968759861,0.03535257776857906,0.8055555555555556
113 days,587.3185587253922,24.23465615034371,20.392163767745153,0.035916401700887016,0.03284614968759861,0.03580233486835409,0.8055555555555556
114 days,606.5855624262869,24.6289578022759,20.757946758231576,0.0364980414237147,0.03304756776218167,0.036397134970361615,0.7777777777777778
115 days,663.6570184884231,25.761541461807425,21.422008632601017,0.03786604863235957,0.03338139443877927,0.03762908268791854,0.7777777777777778
116 days,701.2586150332941,26.481288016886452,21.803689544861488,0.03845795832237918,0.03338139443877927,0.03825342307912465,0.7638888888888888
117 days,667.2379393305999,25.830949253378204,21.265713860799902,0.03740723195536274,0.03284614968759861,0.037264656814465835,0.7916666666666666
118 days,624.599667354028,24.991992064539954,20.491269042100804,0.03603404508641541,0.032700067080588785,0.03591331060154225,0.8194444444444444
119 days,629.2127621288641,25.084113740151636,20.44553836668815,0.0359500746178086,0.03280346286635406,0.03582247981995583,0.8055555555555556
120 days,637.0360766913846,25.239573623407043,20.513790582314886,0.035998525576146655,0.03280346286635406,0.03589839088697737,0.8055555555555556
121 days,652.5477523509504,25.545014236655856,21.127077499962454,0.037100175280612845,0.03284614968759861,0.036978785506236074,0.8055555555555556
122 days,646.6447394250253,25.42921035787437,20.72271586350883,0.03649670366741201,0.03268435469452454,0.03631417428438224,0.7916666666666666
123 days,647.2466125433616,25.44104189185973,20.383855717606465,0.03589049349942176,0.03248031430909469,0.035709033688693576,0.7916666666666666
124 days,641.5587420824702,25.32900989147563,20.115991561821577,0.0354483238665877,0.03248031430909469,0.03525708974648476,0.7916666666666666
125 days,662.804554673523,25.74499086567177,20.546503171472107,0.036228591908575115,0.03248031430909469,0.03603073709544606,0.7777777777777778
126 days,615.6315777969753,24.81192410509462,19.68371846767041,0.034747221359197736,0.031853678887688024,0.034538961918227126,0.8055555555555556
127 days,589.9720830567657,24.289340935002038,19.512783376616262,0.034401394253144056,0.031853678887688024,0.03422235487581342,0.8055555555555556
128 days,583.9289615701814,24.164622106918646,19.234944273964725,0.033807061893698545,0.0294018148592153,0.03367541141988428,0.8055555555555556
129 days,583.8783398674935,24.163574650028366,18.971353218799774,0.03339749559561348,0.026847130222872786,0.03323741925576446,0.7916666666666666
130 days,651.310123659094,25.52077827298952,19.94988282325209,0.03517548723047774,0.030898260219395943,0.034982093531069174,0.7638888888888888
131 days,646.6865722315029,25.43003287908812,19.714974881584283,0.03481374414122815,0.028972387012665322,0.034600703174754735,0.7638888888888888
132 days,634.621732768949,25.19169968003249,19.475432080223353,0.034402543794937485,0.028972387012665322,0.03419283137852298,0.7777777777777778
133 days,597.7547557164594,24.44902361478796,18.902655619428874,0.03334083860755345,0.026285554906153877,0.033174603843425174,0.7777777777777778
134 days,534.3081822565614,23.11510723004679,17.72444936517222,0.031408269478102484,0.02377393196007919,0.03117165534484046,0.8055555555555556
135 days,544.3442928974596,23.331187130051045,17.977464408063778,0.031828730199014846,0.02377393196007919,0.031601313306405865,0.8055555555555556
136 days,576.2188885748718,24.00455974549152,18.530411912124798,0.03270926387408749,0.02377393196007919,0.03253098753324488,0.7777777777777778
137 days,576.5880424236207,24.012247758667257,18.74074966221472,0.03310741906299651,0.024547465944202054,0.03292737229733785,0.7916666666666666
138 days,597.5949286208935,24.445754817982067,19.22549446296793,0.034031914882048785,0.025277339819013214,0.03381819984840811,0.7777777777777778
139 days,621.2571334848885,24.92503026046084,19.35006162571919,0.03409997468677319,0.025963207781977873,0.03396120525820525,0.7638888888888888
140 days,625.9922502002424,25.019837133767325,19.501363164681933,0.03438042853278877,0.025963207781977873,0.034234970957172345,0.7638888888888888
141 days,595.2061891438824,24.396847934597666,19.046789170617338,0.03373012035627174,0.025963207781977873,0.033518064477692844,0.7777777777777778
142 days,641.2574524519409,25.323061672158463,20.128117087703288,0.03565760983939079,0.030937191149149598,0.035420725783058965,0.75
143 days,693.5737397952051,26.33578819392359,21.12028083792859,0.03741506104957426,0.03412737270967718,0.03717247915059995,0.7361111111111112
144 days,754.5972411494815,27.469933402712893,22.178167673724342,0.03927188368935741,0.035771921472790576,0.03904099386227968,0.7083333333333334
145 days,731.3079711765143,27.042706432169734,21.567008931953573,0.03806417166255685,0.03395486394750555,0.0379070909963516,0.7083333333333334
146 days,717.4512784362755,26.785281003496593,21.282763834944443,0.037682907389500135,0.03200130643708987,0.037484099849822344,0.7222222222222222
147 days,707.9118299219771,26.60661252249104,21.28995919639123,0.03769400870100395,0.03200130643708987,0.03750716221993669,0.7361111111111112
148 days,645.1266594674157,25.399343681824057,20.166083526636328,0.03558226476064532,0.029874914194671733,0.03547686416524213,0.75
149 days,620.7045233978299,24.913942349572658,19.728967635644242,0.03470645473404381,0.029874914194671733,0.034661282787787594,0.7638888888888888
150 days,613.8343843984317,24.775681310479268,19.455104463806286,0.034180076789090325,0.02710363728107531,0.03414986125403396,0.7638888888888888
151 days,632.7136045351346,25.15379900800542,20.086115364492382,0.035186625240720824,0.029874914194671733,0.03521333716373946,0.7361111111111112
152 days,649.6453666566945,25.488141687002106,20.596232499772643,0.03605119988866326,0.03200130643708987,0.036099786560796814,0.7222222222222222
153 days,650.2756063609047,25.500502080565095,20.69972472954862,0.03627243040389172,0.03293719823555742,0.03630499427356498,0.7222222222222222
154 days,684.8369960177902,26.169390440317677,21.2635433102019,0.03745002315686125,0.03429499923433645,0.03737014919884467,0.7222222222222222
155 days,709.7364388643039,26.64087909330891,21.587038808713928,0.037784979248740996,0.03429499923433645,0.03780066660786427,0.7083333333333334
156 days,699.7838858696135,26.453428622195904,21.282346960772543,0.03722861177478257,0.03429499923433645,0.037255002951184196,0.7083333333333334
157 days,670.468466626768,25.893405852200438,21.0113507693696,0.036909830299564614,0.03299669368922872,0.03686135413696322,0.7222222222222222
158 days,692.009402772354,26.306071595210753,21.176444365657915,0.0372578324646763,0.03299669368922872,0.037169975833301415,0.7222222222222222
