horizon,mse,rmse,mae,mape,mdape,smape,coverage
48 days,582.8984609670745,24.143290185206208,20.863938913969637,0.03744208001571504,0.03384617172337443,0.03703446032556301,0.8444444444444444
49 days,643.8534876270173,25.374268218551986,21.201472969385044,0.03782216088223096,0.03399044786360336,0.037489250738898146,0.8444444444444444
50 days,642.7358145727384,25.35223490291809,21.24524535064832,0.03786834791372538,0.03399044786360336,0.03753724316910735,0.8444444444444444
51 days,697.4321784294702,26.40894125915445,22.03703202790365,0.039493988079150597,0.03674984704312949,0.03901485753421557,0.8222222222222222
52 days,633.6174047633191,25.171758078515673,20.803291703500832,0.037030326042143936,0.03351724052441785,0.036700535974437516,0.8666666666666667
53 days,734.0711453701738,27.09374734823837,22.486557703688835,0.04005259065358938,0.03674984704312949,0.03968809645032848,0.8222222222222222
54 days,847.0693229182102,29.104455379171934,24.17866756680977,0.04301722445844247,0.03824138734185416,0.04265291966661702,0.7777777777777778
55 days,841.7024702912397,29.01210902866663,23.607971227178457,0.04184355699290453,0.03674984704312949,0.04156897350211385,0.8
56 days,869.5214132762777,29.487648486718598,24.08085432603063,0.04268149489918259,0.03573689754082051,0.04238134509512011,0.7777777777777778
57 days,918.7627244218564,30.31109903025386,24.77598843534532,0.04405533837888382,0.03573689754082051,0.04364453505217972,0.7333333333333333
58 days,787.6335964458435,28.064810643327768,22.827058127820145,0.04065051256046559,0.03311524727956855,0.04025036867072895,0.7555555555555555
59 days,770.6328551274606,27.760274766786093,22.37822215180805,0.039751804861620846,0.032871659494273696,0.03940980923417012,0.7555555555555555
60 days,753.3624529251905,27.447448932918892,21.770481294693845,0.038344143118441615,0.030977759345758388,0.03820456599028686,0.7555555555555555
61 days,835.6068881217018,28.906865760952048,23.395851523827922,0.041220034983163914,0.03306968521646518,0.04106045878092398,0.7111111111111111
62 days,748.6077976686594,27.36069804790549,21.99750011734335,0.03868433251887474,0.030977759345758388,0.03857774886033407,0.7333333333333333
63 days,686.1230975853766,26.193951545831656,21.535163586604135,0.03781092486265429,0.030977759345758388,0.03773679348504504,0.7333333333333333
64 days,781.8110973003107,27.960885130845032,23.155690402724176,0.04098323301348844,0.03306968521646518,0.040730923403784064,0.6888888888888889
65 days,786.5042586380115,28.044683250805516,22.68266088187547,0.03963791712650199,0.03228561032113005,0.03966495442715491,0.7111111111111111
66 days,791.0587500825158,28.125766657684476,22.60485589314104,0.03932737360612612,0.03228561032113005,0.03945063781028146,0.7111111111111111
67 days,773.9709507001191,27.82033340382748,22.38291564281421,0.03907731992443784,0.03306968521646518,0.03912832938879955,0.7333333333333333
68 days,801.8263320779918,28.316538137243963,22.983174271640657,0.04030585357926179,0.03386739714835333,0.04027752856947261,0.7111111111111111
69 days,747.7622958321997,27.345242654476476,22.478039819064602,0.03962845808852998,0.033688205313042,0.039492110662241564,0.7333333333333333
70 days,740.6703542242667,27.215259583995643,21.817356536993046,0.03813739886443289,0.032270198917642774,0.03818812844594735,0.7555555555555555
71 days,706.0222894181521,26.57107994452149,21.00748838764054,0.03681748046685537,0.030250555774561937,0.03680589833655507,0.7777777777777778
72 days,675.1576979880188,25.983796835489972,20.236230216528696,0.035382717218564216,0.02689095754339824,0.035426967058106405,0.8
73 days,637.082737417763,25.240497962951583,19.13917733422084,0.033754532696508854,0.024378933492787618,0.03365985048775243,0.8444444444444444
74 days,554.3057300343233,23.54369830834407,17.9148434690185,0.03177881258465847,0.024166047675755028,0.031612913856405536,0.8444444444444444
75 days,617.5087439166084,24.84972321609656,18.44946820090795,0.032376282503714354,0.024303016148062576,0.03244289921869257,0.8444444444444444
76 days,815.3640659856787,28.554580472941268,21.290973561812343,0.037477302239870655,0.024697849896783503,0.037497943686838245,0.8
77 days,847.7793435177525,29.116650623273145,21.72961272351282,0.037911688657419944,0.027398362722593054,0.0381165501938101,0.7777777777777778
78 days,876.5869130850456,29.607210491450314,22.334527868900114,0.03893043531646027,0.02831430907148986,0.039146759896759926,0.7555555555555555
79 days,818.0868208973459,28.602217062622014,21.67947505144514,0.03790790373276466,0.02689095754339824,0.038061767052997485,0.7333333333333333
80 days,893.8583887223961,29.897464586857463,23.19980915219715,0.04083850500324159,0.03144816023792394,0.04085008329554312,0.7111111111111111
81 days,861.6851466191303,29.354474047734705,22.471134269371888,0.03965620818896312,0.02856962482641607,0.03962894961781245,0.7333333333333333
82 days,813.6404086808681,28.5243827046418,22.471266290175894,0.03904828780992707,0.03026208800917178,0.03935008132140199,0.7111111111111111
83 days,856.980133949277,29.274223028959746,23.53433223136248,0.041156677078794945,0.031677631365347445,0.04133833028811329,0.6888888888888889
84 days,731.340905840291,27.04331536332576,21.929856179121792,0.03863191470691391,0.031677631365347445,0.03864285762432932,0.7111111111111111
85 days,656.3391228552463,25.619116355862985,21.703382652541254,0.03823361521605775,0.032422863800952606,0.03825356364185835,0.6888888888888889
86 days,659.5416612764078,25.68154320278296,22.010803116431212,0.038878164718145244,0.03463177661239605,0.03883638661649425,0.6888888888888889
87 days,828.487707392929,28.783462394106255,24.51338883149899,0.04400926574527546,0.037761203560411134,0.04361603364301811,0.6444444444444445
88 days,865.5029218922625,29.419431025977755,25.18433429962889,0.04527550632776532,0.037761203560411134,0.04482860533238568,0.6444444444444445
89 days,870.670370491649,29.507124063379152,25.239156531467415,0.04510275396645065,0.036376475764166215,0.04481774863547251,0.6222222222222222
90 days,943.409222609587,30.71496740368752,26.55258886648593,0.0472023798189574,0.03953952509270126,0.04704128827578235,0.5555555555555556
